dataset,query_id,level,predicted_variance_ratio,predicted_relative_variance,empirical_relative_variance,mean_relative_error,ordering_spearman
cifar10,0,0.0,0.2668831883516793,0.0077961815567047,0.0079363915912763,0.071460203338445,1.0
cifar10,0,0.25,0.6024346322247665,0.017598297584342282,0.017608750024139818,0.10582540135761676,0.7538009619107978
cifar10,0,0.5,0.8182064197149735,0.02390141484128874,0.02418359809364442,0.12368860108472876,0.49386196257688414
cifar10,0,0.75,0.9574418158192166,0.027968753941412138,0.028581455606378443,0.1350200504643674,0.2421485230048004
cifar10,0,1.0,0.9995408376898911,0.029198548968556996,0.0290196112610276,0.13579571175389024,-9.899944786739972e-05
cifar10,1,0.0,0.3755638660240786,0.0102859049905568,0.0102174370797151,0.082032328087976,1.0
cifar10,1,0.25,0.6343289061162506,0.017372935607860858,0.017582738012648043,0.10603337188176114,0.7515611741523427
cifar10,1,0.5,0.8370297118227628,0.022924484672149283,0.02370615135530708,0.12264133774940678,0.506336953941439
cifar10,1,0.75,0.9595986480751144,0.02628139024038752,0.026503886054479297,0.1297061671883727,0.2459218122758629
cifar10,1,1.0,1.0015531087606215,0.02743043474541324,0.026540583899140942,0.13072717347137291,-0.00718450195291412
cifar10,2,0.0,0.4200968704182997,0.0162073231515943,0.0167795762571521,0.1030158773054581,1.0
cifar10,2,0.25,0.6572040618805135,0.02535491063485406,0.025852957466635018,0.12775794188651124,0.7575483106470438
cifar10,2,0.5,0.8444174396446794,0.03257759646134948,0.03227815425485216,0.14384291044386505,0.5069335032957394
cifar10,2,0.75,0.9603597711628179,0.037050647717343545,0.03624359127971704,0.15200033822456963,0.25771119104497975
cifar10,2,1.0,1.0003165508686869,0.038592178936429425,0.03762523920433,0.15350528339058653,0.00151718494096126
cifar10,3,0.0,0.48129649634007776,0.0217109667515176,0.0214524713484991,0.11433891263421278,1.0
cifar10,3,0.25,0.7288512175630167,0.032877996560632936,0.03190450900136392,0.14222896232343146,0.748451692540533
cifar10,3,0.5,0.8759505626308728,0.0395135507652113,0.03785879307296588,0.1552134648014199,0.49601200354571445
cifar10,3,0.75,0.9686823331443227,0.04369661962554286,0.04222792022557258,0.16400051053822934,0.24806630625306028
cifar10,3,1.0,1.000384955440093,0.0451267039578274,0.04389303672660438,0.16697278619891393,0.00783437590618214
cifar10,4,0.0,0.4054592317376189,0.0132508436448719,0.0141693759214046,0.0940852554514034,1.0
cifar10,4,0.25,0.6528186916781434,0.021334816757791218,0.021518014811630744,0.11711492088615263,0.7517220039048162
cifar10,4,0.5,0.8497313332624576,0.027770133606171598,0.028015516901712,0.13302811462996794,0.4855856525969212
cifar10,4,0.75,0.9692187329641311,0.03167511030184042,0.0316489207374634,0.1425449249221346,0.23033734581362006
cifar10,4,1.0,0.9994387656340894,0.03266273346221692,0.03384826118475004,0.14652405719281286,-0.00921895113775234
cifar10,5,0.0,0.3716431427358441,0.0117819546223152,0.0110725446947876,0.0843435541162419,1.0
cifar10,5,0.25,0.6535146922912256,0.0207179403147612,0.019922077088212357,0.11264089083545703,0.756302519209265
cifar10,5,0.5,0.8654075592536966,0.027435438517381276,0.02650801504820514,0.12956480442327328,0.48652091064935143
cifar10,5,0.75,0.9600523961392835,0.030435900641379098,0.030274702536227382,0.13773421885926598,0.2557881763317636
cifar10,5,1.0,1.001302392342661,0.03174362175217682,0.033248103812383224,0.14518417452255342,0.01712075688742086
cifar10,6,0.0,0.6034186088477497,0.0438269935722393,0.0419147976608928,0.1512440835076063,1.0
cifar10,6,0.25,0.7801199514224855,0.0566610170704821,0.05554510247647666,0.1807303251575263,0.7448237198586222
cifar10,6,0.5,0.87874677062525,0.06382439736381443,0.06374301283990737,0.19447349168720082,0.512996936656174
cifar10,6,0.75,0.9689969471422758,0.07037937238133687,0.06859821384508684,0.20248264936986815,0.2589421576449463
cifar10,6,1.0,1.000383137036816,0.07265898776375238,0.07201695088499802,0.20732284974994447,0.011126191254235
cifar10,7,0.0,0.4758386829751897,0.0097051851564629,0.009277080459337,0.0773127846050477,1.0
cifar10,7,0.25,0.6797085282920265,0.0138633056864042,0.0135821222101826,0.09405510884871002,0.7440744712440857
cifar10,7,0.5,0.8504904968156863,0.017346567315206597,0.01739640405464334,0.10482416870591912,0.5098438555945888
cifar10,7,0.75,0.9727283757403772,0.01983972579631158,0.020225486399349603,0.1135447957169154,0.24192843646000547
cifar10,7,1.0,0.9989841473189072,0.020375237375576637,0.02046215348188756,0.11390818059682935,-0.0034788826792856607
cifar10,8,0.0,0.2651068995031714,0.006304040416244801,0.006448841761108199,0.0646008267698858,1.0
cifar10,8,0.25,0.5715960383279953,0.01359211900609918,0.013573438861539338,0.09308519936501472,0.758189861724351
cifar10,8,0.5,0.8190004068635023,0.01947520670138832,0.01986442372897178,0.11189283798634568,0.4928474285338004
cifar10,8,0.75,0.948375513503024,0.022551648327917062,0.02266779578771604,0.11908717503137138,0.25251429479459886
cifar10,8,1.0,1.0001176904609035,0.02378203793821482,0.024764605958740117,0.12596212180196295,-0.00882530190423706
cifar10,9,0.0,0.4192762595299492,0.012639894841305902,0.0124382756936576,0.0869861399575946,1.0
cifar10,9,0.25,0.6757624458998122,0.02037216765731796,0.02043024306745414,0.11390056019999018,0.7486084140536857
cifar10,9,0.5,0.8418658692975785,0.02537967704237702,0.0254149165004601,0.12615075960066244,0.5145166486420198
cifar10,9,0.75,0.9667823808773564,0.02914552720542062,0.02962909125910964,0.13718276276494684,0.25000439507780636
cifar10,9,1.0,1.000200740043572,0.030152988362662198,0.030844626379354922,0.1402519335796093,-0.017011279692185678
cifar10,10,0.0,0.4104753651504847,0.012825082059249798,0.0116000376856344,0.0865997519603647,1.0
cifar10,10,0.25,0.6617659521114997,0.020676521322384463,0.01982262358966478,0.11177593306806859,0.7550399330633188
cifar10,10,0.5,0.8480525489772756,0.02649694586958252,0.02586345310037632,0.12905780188789961,0.4982043576424527
cifar10,10,0.75,0.9586663726631699,0.02995301531028794,0.02926038897756038,0.13652158223114808,0.245041133007935
cifar10,10,1.0,1.0004117985655439,0.03125732869484394,0.03279566717726588,0.1432847498910612,0.005175336679440661
cifar10,11,0.0,0.5546608525009609,0.026902315653929997,0.025916449921589802,0.1287234020708354,1.0
cifar10,11,0.25,0.7578188695708237,0.03675594256521534,0.03737632515859946,0.15363784190806906,0.7383407757678638
cifar10,11,0.5,0.902211509533059,0.04375931473553016,0.04296209893145186,0.16464921642456276,0.4930751874109511
cifar10,11,0.75,0.9725894554103378,0.04717280553180462,0.04726368912161444,0.1742084405001641,0.24734822163026998
cifar10,11,1.0,1.0003398956019787,0.0485187651361373,0.049436211163290875,0.1764708740904394,0.00795640407653554
cifar10,12,0.0,0.2492112655657676,0.0056803578755921,0.0058902766923222,0.0610241412964902,1.0
cifar10,12,0.25,0.5838048001266328,0.01330686310138994,0.012960722268935179,0.09042198551341714,0.7498360202354846
cifar10,12,0.5,0.827775938421283,0.01886778095830548,0.018829074433652858,0.10924981583913237,0.4925102463114861
cifar10,12,0.75,0.9597756981124677,0.021876496767503962,0.02153259916991606,0.11697371928406941,0.25346140159984476
cifar10,12,1.0,0.9989231989075481,0.022768799183874498,0.022314952268107018,0.11890063246934313,0.011757803084889041
cifar10,13,0.0,0.3607742152324645,0.0133675635176887,0.0124529178262104,0.0882549898336483,1.0
cifar10,13,0.25,0.6165388609167166,0.02284426668107972,0.02223743088615962,0.11809047846952665,0.7508822446113351
cifar10,13,0.5,0.8243643883367453,0.03054470873344292,0.030471555816978625,0.13995481011528238,0.5048831123183815
cifar10,13,0.75,0.951213252097105,0.0352447681386603,0.03547876696202404,0.14899130380306266,0.25463661991335423
cifar10,13,1.0,0.9981287767533118,0.03698310261304462,0.03723415049959206,0.1528696177471528,0.00266629204966968
cifar10,14,0.0,0.3745465548584186,0.014839286383095302,0.0140731963423311,0.0951187058447354,1.0
cifar10,14,0.25,0.6323105964807036,0.02505172695498384,0.02514484057177312,0.12655624593037107,0.7546918058139845
cifar10,14,0.5,0.8369556723999423,0.0331596292946644,0.0344489372245147,0.14684686375940278,0.4921350489786594
cifar10,14,0.75,0.9593545185054321,0.03800899049358496,0.03806264735902938,0.15507444704452714,0.2633592731588344
cifar10,14,1.0,1.00083222202145,0.0396523096297601,0.04066222694676352,0.15929096253491237,-0.0046525541060655606
cifar10,15,0.0,0.3741542093221859,0.013993196036830798,0.012958144878320598,0.0919310828795665,1.0
cifar10,15,0.25,0.6272084525900234,0.02345730881646148,0.02247531658406658,0.11992453435151584,0.7664510285430957
cifar10,15,0.5,0.8383290844407669,0.031353123737958496,0.030585839095786,0.14028775600126686,0.49710337642944413
cifar10,15,0.75,0.9532764162859293,0.03565210129412154,0.03548724769881602,0.1499114144660462,0.24839715674923285
cifar10,15,1.0,1.000270791561979,0.037409669402355475,0.0371984608288104,0.15389650240711727,0.02018608013782628
cifar10,16,0.0,0.8457126260511562,0.025889074026898502,0.0260504251711275,0.1295171172076822,1.0
cifar10,16,0.25,0.9079085224761865,0.02779302356852396,0.028308464253932603,0.1335691492695093,0.7513489453752301
cifar10,16,0.5,0.9601110182729693,0.02939105372255176,0.030253369088509043,0.13675398557324978,0.5004307328246467
cifar10,16,0.75,0.9931159433667902,0.03040140513825178,0.03219875443109198,0.14071856793227802,0.2567269137936484
cifar10,16,1.0,0.9993194217162099,0.030591306891241177,0.02971051139896348,0.13758746023701462,-0.00628698107514368
cifar10,17,0.0,0.280745894597327,0.0066799808269553,0.0071876869954293,0.067182827053286,1.0
cifar10,17,0.25,0.6034505348842966,0.01435831504793592,0.01501045506298368,0.09719734544539192,0.7445493737212806
cifar10,17,0.5,0.8039236082751857,0.019128309239632622,0.01949859695708454,0.11134834889216634,0.5070989854338206
cifar10,17,0.75,0.9545549323281399,0.02271238429104466,0.02312490758932296,0.12040696220142584,0.22945144699723546
cifar10,17,1.0,0.9992158458077401,0.023775032228197702,0.023354401348567817,0.12160011876962125,-0.00805010233228958
cifar10,18,0.0,0.4297853890122439,0.0135714375830257,0.0129213633041481,0.0908115384766984,1.0
cifar10,18,0.25,0.6844336272842366,0.02161252683289174,0.02192400591945014,0.1168083071212301,0.7470874860984845
cifar10,18,0.5,0.8625670537062483,0.0272374892907662,0.02726703734923198,0.1306425743284806,0.4885770449105383
cifar10,18,0.75,0.9619322070639178,0.030375166864730862,0.030463566929322485,0.14032689825785177,0.25272421453276106
cifar10,18,1.0,0.9981579298251486,0.03151907530816104,0.031325970235012476,0.14087323717483727,-0.0010675168678074421
cifar10,19,0.0,0.2967192247845844,0.0089799412678928,0.008913317321219,0.0759456997016682,1.0
cifar10,19,0.25,0.5977163677006813,0.01808934989199664,0.01821409153803718,0.10754003709159277,0.7585811311321285
cifar10,19,0.5,0.8229636705564765,0.02490625753208904,0.02489027476239406,0.12428464331743179,0.5064845209424469
cifar10,19,0.75,0.9545117779870897,0.02888744304336478,0.02921861222943114,0.13577460351355905,0.23614331286273527
cifar10,19,1.0,1.0004589558056658,0.030277993178886957,0.030684339870850702,0.1398687289481354,-0.00321247334763452
cifar10,20,0.0,0.671538127942185,0.0126403575468781,0.0135362501984886,0.0913774999671382,1.0
cifar10,20,0.25,0.8143846797081402,0.015329157204752081,0.015825629575080498,0.09885947739088215,0.7532683286828223
cifar10,20,0.5,0.914308240866589,0.01721001770670244,0.01792370611194008,0.10561391662217359,0.49875170019115167
cifar10,20,0.75,0.9761683998142787,0.01837441105157716,0.019208437383251557,0.10837409834421449,0.25821770481693357
cifar10,20,1.0,1.0013738244470631,0.018848852585456398,0.019043589520092198,0.10922649250787715,0.00248294297901484
cifar10,21,0.0,0.6685512009117673,0.0304467703513297,0.028830597173766005,0.1344897949788419,1.0
cifar10,21,0.25,0.8106124559301074,0.03691644148716236,0.03570020078762712,0.15133100567804994,0.752895208051944
cifar10,21,0.5,0.9037479964372797,0.04115796615947104,0.042205189506435904,0.16215185545720473,0.5073704293128765
cifar10,21,0.75,0.9747693258303813,0.04439237827798774,0.04404401545087028,0.16794507735170053,0.2518789664404661
cifar10,21,1.0,1.0002594240963174,0.04555323352299716,0.04481610316194838,0.16767145196778882,-0.004624873866521681
cifar10,22,0.0,0.3702505795139338,0.0107711719286619,0.0106918748291636,0.0829997908390039,1.0
cifar10,22,0.25,0.6196638476849075,0.01802699633894602,0.01755893900713194,0.10634773801008321,0.748738534500097
cifar10,22,0.5,0.8374165805554448,0.024361765961085878,0.02333253402997884,0.12126094745353615,0.49185941087387797
cifar10,22,0.75,0.952167284074398,0.02770004448089316,0.027283478933526818,0.13240284562042418,0.24370462504497076
cifar10,22,1.0,0.9979225046591769,0.02903113584123488,0.029157318803033582,0.1357447924217307,0.0019488883697181992
cifar10,23,0.0,0.5326682337919246,0.0265459243865326,0.025911542047376203,0.1290045735022612,1.0
cifar10,23,0.25,0.732794643805114,0.03651937542216088,0.0354650441608695,0.15025851401540583,0.756108674151702
cifar10,23,0.5,0.8917540630426878,0.04444123833027662,0.043226530639109216,0.16581651046484422,0.5118377513328858
cifar10,23,0.75,0.971681294416302,0.048424472369529806,0.048061595815984536,0.17482397808118158,0.2376972630714219
cifar10,23,1.0,1.00093288689764,0.049882247609227305,0.04863766792396842,0.1743707817954386,-0.0005389045899243394
cifar10,24,0.0,0.3848566900159503,0.015525038002648501,0.0154205328949998,0.09841994263019,1.0
cifar10,24,0.25,0.661659245155376,0.0266911949105398,0.027116565347161344,0.13021186725416176,0.7492128289926143
cifar10,24,0.5,0.8572529084604199,0.0345814021868176,0.03418365399734428,0.14713283715484346,0.504677727277364
cifar10,24,0.75,0.9643151168614864,0.038900269175995164,0.0388256787401928,0.15509664444492405,0.25148962434411637
cifar10,24,1.0,0.9996359401510372,0.04032510376528708,0.039923089396234054,0.15990412041486035,0.0013281868241026395
cifar10,25,0.0,0.3738917583871882,0.0119983810950268,0.0116822120594213,0.0859149803143419,1.0
cifar10,25,0.25,0.6129015190103542,0.01966832869097828,0.01957668370465638,0.11172122555397221,0.7471298986753147
cifar10,25,0.5,0.8268145404393481,0.026532908866173883,0.0263985381633225,0.1293567162972362,0.50439154541545
cifar10,25,0.75,0.9648621644477148,0.03096292895878076,0.0310201298741739,0.14073383917067198,0.2486447320183982
cifar10,25,1.0,1.0007152367219034,0.03211347270552946,0.03209087559383398,0.14194845887724247,0.0059979729530285795
cifar10,26,0.0,0.3362074401695981,0.0109245491309378,0.0106496116325467,0.0828495227395281,1.0
cifar10,26,0.25,0.6294011677170608,0.02045143312808952,0.019924785859550757,0.11291098429144801,0.7496120573540955
cifar10,26,0.5,0.845374505367889,0.027469158068825217,0.027434817844771843,0.13262980401038965,0.4940336287876853
cifar10,26,0.75,0.9569828489210511,0.031095701348040176,0.03111406135738214,0.14060868638681906,0.23134449284287162
cifar10,26,1.0,0.9998693941517033,0.0324892343709623,0.032832575050180154,0.14496762778475766,0.0030076367956513193
cifar10,27,0.0,0.4401584972785521,0.01881305129701,0.0177078681068941,0.10731309975628452,1.0
cifar10,27,0.25,0.6879187493814518,0.02940270561696794,0.028742791053876983,0.13512205166311922,0.7558106674220847
cifar10,27,0.5,0.8611478499418791,0.03680678386407224,0.0359167671990017,0.15139599715060856,0.5013806615473458
cifar10,27,0.75,0.9618039455025047,0.04110898023389586,0.04048857632517768,0.1601405484282413,0.2602400798603507
cifar10,27,1.0,1.0005116093549618,0.04276340533336826,0.04299230597747254,0.16610767074341445,0.00238843089234242
cifar10,28,0.0,0.4829119690223764,0.0200821497902194,0.0221807211591616,0.11669923962032831,1.0
cifar10,28,0.25,0.6866358544916737,0.02855411537873508,0.030175858687886036,0.13862694911043083,0.7699650414455989
cifar10,28,0.5,0.8707331973374884,0.03620990080582957,0.03648895871513446,0.1515095611206187,0.5059541498517466
cifar10,28,0.75,0.9633817774655558,0.04006274104035438,0.03970706801084692,0.15789047743483117,0.2574768025291954
cifar10,28,1.0,1.0003924617354958,0.041601849931882,0.04062057618780936,0.1604724049868342,0.01013369578716254
cifar10,29,0.0,0.2809301697113209,0.007108528417554499,0.007205586734120301,0.0672981695838982,1.0
cifar10,29,0.25,0.6068528100867789,0.015355525717325059,0.01524055002236604,0.09860588594346939,0.7490405878020181
cifar10,29,0.5,0.8313980774931504,0.02103731637735204,0.02060241990806694,0.11484437742475131,0.49516584087075455
cifar10,29,0.75,0.9496618120881946,0.02402980778188456,0.023299801355454,0.12112296473552171,0.26336881851827176
cifar10,29,1.0,0.9999309778504173,0.02530179574143594,0.025501871849903,0.12787043129932563,-0.00660277569932666
cifar10,30,0.0,0.5078008997889647,0.0229430519862642,0.0239499415194165,0.12374676591060521,1.0
cifar10,30,0.25,0.7109079355977378,0.03211967078168844,0.0328853033486522,0.14446744493341016,0.7570371301584149
cifar10,30,0.5,0.8830832335613922,0.03989875666667274,0.03961814333888214,0.1579227041126388,0.49951915316975787
cifar10,30,0.75,0.9644651986110351,0.04357569118107446,0.04369534687182014,0.16632555495145648,0.2614423917081903
cifar10,30,1.0,1.0018127248029045,0.04526309708235298,0.04522839039005276,0.1695089451550505,9.765536745520026e-06
cifar10,31,0.0,0.2960371469555783,0.0081506407341776,0.0080302683231611,0.0713824687973165,1.0
cifar10,31,0.25,0.6058286674647195,0.01667997366462752,0.01590258947949956,0.10055781758098874,0.7537063907627568
cifar10,31,0.5,0.824696409683845,0.02270594828799598,0.02348223577279316,0.12177351513186559,0.5004480847073436
cifar10,31,0.75,0.9540527596482888,0.026267451113190222,0.0268616213949295,0.13018409869915212,0.25859465705410456
cifar10,31,1.0,0.9989183876866633,0.02750271371186978,0.02771777389363352,0.1321768025757793,-0.014536464599759899
cifar10,32,0.0,0.4243067367204184,0.0159006385330164,0.0161272549580779,0.10209673454279308,1.0
cifar10,32,0.25,0.6544720069436736,0.0245259429365275,0.024386299778389558,0.12439366159017107,0.7603696070874267
cifar10,32,0.5,0.8428809705076434,0.031586454982992916,0.031591048696969895,0.14183824592877103,0.5119004232619957
cifar10,32,0.75,0.965613456339369,0.03618578071737248,0.035540212025499084,0.14924388416408674,0.24288438944230956
cifar10,32,1.0,1.0012043326468159,0.03751952729799984,0.0372538887136364,0.1542148696307169,0.0028488537801671003
cifar10,33,0.0,0.2940107499520319,0.0090166823466894,0.0093847925065592,0.0751511149582134,1.0
cifar10,33,0.25,0.5904734134931656,0.018108559651311702,0.0189265902649094,0.10874262157681805,0.7560942362527097
cifar10,33,0.5,0.8348091630224784,0.025601815730572457,0.02630044661564186,0.127977388586905,0.49419484938745173
cifar10,33,0.75,0.958815971554573,0.0294048399449696,0.02935179760452502,0.1369573960603699,0.2389593072424554
cifar10,33,1.0,0.9981547966626287,0.03061127777062452,0.03017703950776494,0.13952751349952172,-0.0006379830757997993
cifar10,34,0.0,0.47462050677501894,0.0197544959663624,0.0191857748965538,0.11025307174756609,1.0
cifar10,34,0.25,0.7067881190531122,0.029417698661566738,0.02904362955267404,0.13437437346987724,0.7465766534639464
cifar10,34,0.5,0.8575188554392661,0.0356913629500729,0.036299368374035516,0.15105594204754716,0.4995789202349334
cifar10,34,0.75,0.9560189653317662,0.03979110157447248,0.039625634404419255,0.15878395884436144,0.2707382194684936
cifar10,34,1.0,0.9980196380238482,0.04153923952350034,0.04209060866091506,0.1628210746287942,0.0051796116802733
cifar10,35,0.0,0.5279701117211214,0.0155920111455846,0.0157284762838495,0.1004482604305598,1.0
cifar10,35,0.25,0.7181681607514202,0.02120893913925738,0.021035520020874117,0.11702651577746918,0.7594752255819663
cifar10,35,0.5,0.8658077712959213,0.02556903150440168,0.02647640936553532,0.12956480086428918,0.5064017182063891
cifar10,35,0.75,0.9772490784626588,0.028860115724601045,0.028587500586896797,0.13553232300330556,0.24408189299989935
cifar10,35,1.0,1.0021303940907915,0.02959491063434696,0.029436302525024938,0.13716361376909394,-0.00651577830326856
cifar10,36,0.0,0.488396396647879,0.0191375734068756,0.0182056523612534,0.10698248328465912,1.0
cifar10,36,0.25,0.7185402031941057,0.02815564565750204,0.02683400039643794,0.1296871395182188,0.7578510470631775
cifar10,36,0.5,0.8816875500027767,0.03454849447276264,0.03468287095853646,0.14746788536084476,0.5139608607518753
cifar10,36,0.75,0.9737678695121925,0.03815661665800986,0.03983461481391902,0.15770827902999976,0.2499111328339211
cifar10,36,1.0,0.9975201682252062,0.0390873388404875,0.037827543269719835,0.15400844054494517,-0.012140884676159182
cifar10,37,0.0,0.3021164042932329,0.0093684092681043,0.0093061570125344,0.0773422897058228,1.0
cifar10,37,0.25,0.6186159039006867,0.019182827827763,0.019340671449913242,0.11045137329951708,0.743737911771791
cifar10,37,0.5,0.8193962385353398,0.025408879512194883,0.025510347564679143,0.12808195665880318,0.4923509512860484
cifar10,37,0.75,0.9534410476807791,0.02956551124252802,0.0296986828843869,0.13724887150090953,0.2426988881058963
cifar10,37,1.0,0.9977808299820173,0.0309404555406651,0.03001664336022798,0.13807596272543854,0.0055545927442648205
cifar10,38,0.0,0.24184306712773102,0.005992689130469,0.0059644752859211,0.062379596691962205,1.0
cifar10,38,0.25,0.5705582233759641,0.01413800322718776,0.01387324397017652,0.09385757012559702,0.7582651975400193
cifar10,38,0.5,0.814478253199112,0.02018215792959582,0.0197176488898897,0.11246217553577112,0.5030718200009596
cifar10,38,0.75,0.9549452655684277,0.02366282474470224,0.0235929085221423,0.12215992623119395,0.25237187221251234
cifar10,38,1.0,1.0008116853367872,0.02479936009576198,0.0249485695294131,0.1252185193020794,-0.0120050600306482
cifar10,39,0.0,0.4366927865505484,0.0115737378531422,0.0116602155566193,0.0854488934393839,1.0
cifar10,39,0.25,0.6933661528705011,0.01837639259616216,0.018244070479969322,0.10692767259874865,0.7549949391572579
cifar10,39,0.5,0.8717180573221853,0.02310328127238154,0.023163769921320698,0.12113109731380238,0.4943374257028067
cifar10,39,0.75,0.9687436784414724,0.0256747666242307,0.026072322670431004,0.12817202015167367,0.25543134795314415
cifar10,39,1.0,0.9994586450588377,0.026488810232794518,0.02600395683850698,0.12847264086811044,-0.01041303087305802
cifar10,40,0.0,0.2951237430571187,0.0086047236970865,0.008668858909259,0.0742475094250761,1.0
cifar10,40,0.25,0.5903267597428712,0.0172117587218344,0.01674980485475932,0.1034210212073601,0.7596101156681729
cifar10,40,0.5,0.8147341596540821,0.023754653752288978,0.02342317631645034,0.12223368958850585,0.5062442831797899
cifar10,40,0.75,0.9560995899323063,0.02787635014737856,0.02775002447603772,0.1327821609047019,0.24888078597792423
cifar10,40,1.0,0.9997451195600657,0.029148893383546398,0.0296316828920991,0.13710928061792563,-0.0022349803367549604
cifar10,41,0.0,0.2537741612619854,0.0061596081577209,0.006230827419446,0.0634761825835718,1.0
cifar10,41,0.25,0.5756608155993839,0.013972443207823959,0.0144726853422285,0.09548115461569393,0.7510551063805773
cifar10,41,0.5,0.7912239749259002,0.0192045936682523,0.019519392348562,0.11144912737696802,0.5049506238055244
cifar10,41,0.75,0.9533136705779744,0.02313883585688202,0.02349237511313292,0.1211023361043666,0.23915647450200633
cifar10,41,1.0,1.000391739393577,0.024281515061432602,0.02418243477618278,0.12388647824880908,0.00525016309080404
cifar10,42,0.0,0.7764884154465808,0.0148174611283711,0.015204463080011,0.0973534566009619,1.0
cifar10,42,0.25,0.8755122493078705,0.01670709886131536,0.01715695528952348,0.10568329470413336,0.7472640513629625
cifar10,42,0.5,0.9578013794808262,0.0182773940046421,0.0185777114468842,0.10816754242798146,0.5039985462912651
cifar10,42,0.75,0.9892850194692151,0.01887818546840048,0.0187911330738116,0.10977789329698902,0.2549309144622405
cifar10,42,1.0,1.001301748437432,0.01910749657058134,0.0191501368174902,0.10977975766217743,0.0022921204738488394
cifar10,43,0.0,0.5867209446484554,0.0239060064895296,0.025188196024403996,0.1253788034898463,1.0
cifar10,43,0.25,0.7951876548921815,0.03240000448532886,0.032083160394773526,0.14287844270264274,0.7494696564857475
cifar10,43,0.5,0.9102644157674128,0.03708881918909856,0.03658288644638108,0.1527573968116281,0.47366255888912445
cifar10,43,0.75,0.9785102480953238,0.039869502792428776,0.03913815444972196,0.1565903109626267,0.2530378295318751
cifar10,43,1.0,0.9999345042370583,0.0407424363582563,0.0425662661310078,0.16500300399205514,0.01251331090168074
cifar10,44,0.0,0.40446819455673777,0.0167882451456167,0.0160463934040752,0.0986462590840974,1.0
cifar10,44,0.25,0.6628046010351474,0.027511004018536823,0.02742187988516202,0.1297705982294029,0.7412972280706125
cifar10,44,0.5,0.844885646644204,0.0350686346831805,0.03457480779101122,0.14781529819729228,0.5020281530692275
cifar10,44,0.75,0.9645110587420399,0.04003392187008734,0.0381016503220458,0.15490124697474755,0.24142577166533527
cifar10,44,1.0,1.001634056635753,0.04157478465625244,0.041072137687941254,0.1616835145646866,-0.0007062471611186588
cifar10,45,0.0,0.6631545500828643,0.0342653437257066,0.0344575145539284,0.1496830922023405,1.0
cifar10,45,0.25,0.8059806190055679,0.04164519860872956,0.042051081854208285,0.16293387938670498,0.740084491891202
cifar10,45,0.5,0.9140663966493573,0.04723001488174156,0.048605178348860426,0.17616117326867467,0.49354847525455237
cifar10,45,0.75,0.9794693123412609,0.050609398144008944,0.04982185942996083,0.17776448137122508,0.2531902512905332
cifar10,45,1.0,1.0000967415378734,0.05167522201796306,0.05328961767367728,0.18240216574449913,0.022985760117274316
cifar10,46,0.0,0.3233594775462756,0.010342278877745,0.010410564810264,0.0808337455479121,1.0
cifar10,46,0.25,0.6120022244784684,0.0195741832816725,0.01973568046710742,0.11244197415177284,0.7509911954655495
cifar10,46,0.5,0.8270846518064403,0.026453345946109603,0.02691583841547964,0.13059993532291525,0.502243223306158
cifar10,46,0.75,0.9573533609299666,0.03061983993299624,0.030577241599171218,0.13893013545347718,0.2598648829617987
cifar10,46,1.0,0.9999041003972529,0.03198077611882978,0.031123183696510858,0.14144654469235557,0.01104243571933252
cifar10,47,0.0,0.3139011447712945,0.0100479254437712,0.0102442600788772,0.0807888777214595,1.0
cifar10,47,0.25,0.6490494179720232,0.02077596807064086,0.02109022279453816,0.1157038331481578,0.7524950090863526
cifar10,47,0.5,0.8286245790162449,0.0265241402572705,0.02513201700791014,0.12635190639605176,0.5204381262657454
cifar10,47,0.75,0.9591930448198844,0.030703615966600716,0.03057167993210818,0.14010009373810034,0.25985843267864484
cifar10,47,1.0,0.999724522878411,0.03200102209729404,0.0310834886797279,0.14033383353300205,-0.00363299637244638
cifar10,48,0.0,0.4843819198636533,0.0184684316990379,0.0186909057813501,0.1046666162496294,1.0
cifar10,48,0.25,0.7016099545533028,0.02675086536813794,0.02574340419071388,0.12531023604400546,0.7533459075276758
cifar10,48,0.5,0.8663064146047479,0.03303038406774102,0.03285136862289084,0.14311440386423044,0.5078252161827403
cifar10,48,0.75,0.9592748831033789,0.03657507006905676,0.036165516150024155,0.15002245511598444,0.2518136380525901
cifar10,48,1.0,1.000248129585039,0.038137291062663156,0.03980594862457274,0.15689066070157792,0.008683741357568381
cifar10,49,0.0,0.4538566010142507,0.0202377873203043,0.0206645858316239,0.11476608181467092,1.0
cifar10,49,0.25,0.6836946209736043,0.03048642743187826,0.030494526270543297,0.1385653302569279,0.7496556064279979
cifar10,49,0.5,0.8725839364818592,0.03890913580670678,0.038652438840265105,0.15681665016603155,0.5040770957402286
cifar10,49,0.75,0.9752874770362142,0.04348875942821276,0.04200974922772938,0.16271823278310024,0.2481820782610818
cifar10,49,1.0,1.0018606488405597,0.044673675981592095,0.04430149357493022,0.1673863249575653,-0.00397439583704898
cifar10,50,0.0,0.3742742618580643,0.0109865923229604,0.0116154336202598,0.0865883926743991,1.0
cifar10,50,0.25,0.6368287971452965,0.01869372031895146,0.01907657489612646,0.10997776764116758,0.7630502619065537
cifar10,50,0.5,0.8537819844814589,0.025062248602451757,0.02504722133417268,0.12640151561946927,0.49311101768509735
cifar10,50,0.75,0.9622004625823306,0.028244806797227722,0.027853341483148802,0.1325015436682199,0.26043438568344424
